,frame,timestamp,emotion,score,scene,old_emotion,emotion_shift
1392,4176,181.56521739130437,no_emotion,0.0,32,,False
1393,4179,181.69565217391303,no_emotion,0.0,32,,False
1394,4182,181.82608695652172,no_emotion,0.0,32,,False
1395,4185,181.95652173913044,no_emotion,0.0,32,,False
1396,4188,182.08695652173915,no_emotion,0.0,32,,False
1397,4191,182.2173913043478,no_emotion,0.0,32,,False
1398,4194,182.34782608695653,no_emotion,0.0,32,,False
1399,4197,182.4782608695652,no_emotion,0.0,32,,False
1400,4200,182.6086956521739,no_emotion,0.0,32,,False
1401,4203,182.7391304347826,no_emotion,0.0,32,,False
1402,4206,182.8695652173913,no_emotion,0.0,32,,False
1403,4209,183.0,no_emotion,0.0,32,,False
1404,4212,183.1304347826087,no_emotion,0.0,32,,False
1405,4215,183.2608695652174,no_emotion,0.0,32,,False
1406,4218,183.3913043478261,no_emotion,0.0,33,,False
1407,4221,183.5217391304348,no_emotion,0.85,33,neutral,False
1408,4224,183.65217391304347,no_emotion,0.88,33,neutral,False
1409,4227,183.7826086956522,no_emotion,0.85,33,neutral,False
1410,4230,183.91304347826087,no_emotion,0.94,33,neutral,False
1411,4233,184.0434782608696,no_emotion,0.91,33,neutral,False
1412,4236,184.17391304347825,no_emotion,0.9,33,neutral,False
1413,4239,184.30434782608697,no_emotion,0.0,33,,False
1414,4242,184.43478260869568,no_emotion,0.71,33,neutral,False
1415,4245,184.56521739130437,no_emotion,0.69,33,neutral,False
1416,4248,184.69565217391303,no_emotion,0.78,33,neutral,False
1417,4251,184.82608695652172,no_emotion,0.83,33,neutral,False
1418,4254,184.95652173913044,no_emotion,0.72,33,neutral,False
1419,4257,185.08695652173915,no_emotion,0.77,33,neutral,False
1420,4260,185.2173913043478,no_emotion,0.48,33,neutral,False
1421,4263,185.34782608695653,no_emotion,0.71,33,neutral,False
1422,4266,185.4782608695652,no_emotion,0.61,33,neutral,False
1423,4269,185.6086956521739,no_emotion,0.6,33,neutral,False
1424,4272,185.7391304347826,no_emotion,0.76,33,neutral,False
1425,4275,185.8695652173913,no_emotion,0.0,33,,False
1426,4278,186.0,no_emotion,0.0,33,,False
1427,4281,186.1304347826087,no_emotion,0.0,33,,False
1428,4284,186.2608695652174,no_emotion,0.0,33,,False
1429,4287,186.3913043478261,no_emotion,0.0,33,,False
1430,4290,186.5217391304348,no_emotion,0.47,33,neutral,False
1431,4293,186.65217391304347,no_emotion,0.0,33,,False
1432,4296,186.7826086956522,no_emotion,0.0,33,,False
1433,4299,186.91304347826087,no_emotion,0.0,33,,False
1434,4302,187.0434782608696,no_emotion,0.0,33,,False
1435,4305,187.17391304347825,no_emotion,0.0,33,,False
1436,4308,187.30434782608697,no_emotion,0.84,33,neutral,False
1437,4311,187.43478260869568,no_emotion,0.87,33,neutral,False
1438,4314,187.56521739130437,no_emotion,0.0,34,,False
1439,4317,187.69565217391303,no_emotion,0.0,34,,False
1440,4320,187.82608695652172,no_emotion,0.0,34,,False
1441,4323,187.95652173913044,no_emotion,0.74,34,happy,False
1442,4326,188.08695652173915,no_emotion,0.0,34,,False
1443,4329,188.2173913043478,no_emotion,0.0,34,,False
1444,4332,188.34782608695653,no_emotion,0.0,34,,False
1445,4335,188.4782608695652,no_emotion,0.0,34,,False
1446,4338,188.6086956521739,no_emotion,0.0,34,,False
1447,4341,188.7391304347826,no_emotion,0.0,34,,False
1448,4344,188.8695652173913,no_emotion,0.0,34,,False
1449,4347,189.0,no_emotion,0.0,34,,False
1450,4350,189.1304347826087,no_emotion,0.0,34,,False
1451,4353,189.2608695652174,no_emotion,0.0,34,,False
1452,4356,189.3913043478261,no_emotion,0.0,34,,False
1453,4359,189.5217391304348,no_emotion,0.0,34,,False
1454,4362,189.65217391304347,no_emotion,0.0,34,,False
1455,4365,189.7826086956522,no_emotion,0.0,34,,False
1456,4368,189.91304347826087,no_emotion,0.0,34,,False
1457,4371,190.0434782608696,no_emotion,0.0,34,,False
1458,4374,190.17391304347825,no_emotion,0.0,34,,False
1459,4377,190.30434782608697,no_emotion,0.0,34,,False
1460,4380,190.43478260869568,no_emotion,0.0,34,,False
1461,4383,190.56521739130437,no_emotion,0.0,34,,False
1462,4386,190.69565217391303,no_emotion,0.0,34,,False
1463,4389,190.82608695652172,no_emotion,0.0,34,,False
1464,4392,190.95652173913044,no_emotion,0.0,34,,False
1465,4395,191.08695652173915,no_emotion,0.0,34,,False
1466,4398,191.2173913043478,no_emotion,0.0,34,,False
1467,4401,191.34782608695653,no_emotion,0.0,34,,False
1468,4404,191.4782608695652,no_emotion,0.0,34,,False
1469,4407,191.6086956521739,no_emotion,0.0,34,,False
1470,4410,191.7391304347826,no_emotion,0.0,34,,False
1471,4413,191.8695652173913,no_emotion,0.0,34,,False
1472,4416,192.0,no_emotion,0.0,34,,False
1473,4419,192.1304347826087,no_emotion,0.0,34,,False
1474,4422,192.2608695652174,no_emotion,0.0,34,,False
1475,4425,192.3913043478261,no_emotion,0.0,34,,False
1476,4428,192.5217391304348,no_emotion,0.0,34,,False
1477,4431,192.65217391304347,no_emotion,0.0,34,,False
1478,4434,192.7826086956522,no_emotion,0.0,34,,False
1479,4437,192.91304347826087,no_emotion,0.0,34,,False
1480,4440,193.0434782608696,no_emotion,0.0,34,,False
1481,4443,193.17391304347825,no_emotion,0.0,34,,False
1482,4446,193.30434782608697,no_emotion,0.0,34,,False
1483,4449,193.43478260869568,no_emotion,0.0,34,,False
1484,4452,193.56521739130437,no_emotion,0.0,34,,False
1485,4455,193.69565217391303,no_emotion,0.0,34,,False
1486,4458,193.82608695652172,no_emotion,0.0,34,,False
1487,4461,193.95652173913044,no_emotion,0.0,34,,False
1488,4464,194.08695652173915,no_emotion,0.0,34,,False
1489,4467,194.2173913043478,no_emotion,0.0,34,,False
1490,4470,194.34782608695653,no_emotion,0.0,34,,False
1491,4473,194.4782608695652,no_emotion,0.0,34,,False
1492,4476,194.6086956521739,no_emotion,0.0,34,,False
1493,4479,194.7391304347826,no_emotion,0.0,34,,False
1494,4482,194.8695652173913,no_emotion,0.0,34,,False
1495,4485,195.0,no_emotion,0.0,34,,False
1496,4488,195.1304347826087,no_emotion,0.0,34,,False
1497,4491,195.2608695652174,no_emotion,0.0,34,,False
1498,4494,195.3913043478261,no_emotion,0.0,34,,False
1499,4497,195.5217391304348,no_emotion,0.0,34,,False
1500,4500,195.65217391304347,no_emotion,0.0,34,,False
1501,4503,195.7826086956522,no_emotion,0.0,34,,False
1502,4506,195.91304347826087,no_emotion,0.0,34,,False
1503,4509,196.0434782608696,no_emotion,0.0,34,,False
1504,4512,196.17391304347825,no_emotion,0.0,34,,False
1505,4515,196.30434782608697,no_emotion,0.0,34,,False
1506,4518,196.43478260869568,no_emotion,0.0,34,,False
1507,4521,196.56521739130437,no_emotion,0.0,34,,False
1508,4524,196.69565217391303,no_emotion,0.0,34,,False
1509,4527,196.82608695652172,no_emotion,0.0,34,,False
1510,4530,196.95652173913044,no_emotion,0.0,34,,False
1511,4533,197.08695652173915,no_emotion,0.0,34,,False
1512,4536,197.2173913043478,no_emotion,0.0,34,,False
1513,4539,197.34782608695653,no_emotion,0.0,34,,False
1514,4542,197.4782608695652,no_emotion,0.0,34,,False
1515,4545,197.6086956521739,no_emotion,0.0,34,,False
1516,4548,197.7391304347826,no_emotion,0.0,34,,False
1517,4551,197.8695652173913,no_emotion,0.0,34,,False
1518,4554,198.0,no_emotion,0.0,34,,False
1519,4557,198.1304347826087,no_emotion,0.0,35,,False
1520,4560,198.2608695652174,no_emotion,0.0,35,,False
1521,4563,198.3913043478261,no_emotion,0.0,35,,False
1522,4566,198.5217391304348,no_emotion,0.0,35,,False
1523,4569,198.65217391304347,no_emotion,0.0,35,,False
1524,4572,198.7826086956522,no_emotion,0.0,35,,False
1525,4575,198.91304347826087,no_emotion,0.0,35,,False
1526,4578,199.0434782608696,no_emotion,0.0,35,,False
1527,4581,199.17391304347825,no_emotion,0.0,35,,False
1528,4584,199.30434782608697,no_emotion,0.0,35,,False
1529,4587,199.43478260869568,no_emotion,0.0,35,,False
1530,4590,199.56521739130437,no_emotion,0.5,35,neutral,False
1531,4593,199.69565217391303,no_emotion,0.0,35,,False
1532,4596,199.82608695652172,no_emotion,0.0,35,,False
1533,4599,199.95652173913044,no_emotion,0.0,35,,False
1534,4602,200.08695652173915,no_emotion,0.0,35,,False
1535,4605,200.2173913043478,no_emotion,0.0,35,,False
1536,4608,200.34782608695653,no_emotion,0.0,35,,False
1537,4611,200.4782608695652,no_emotion,0.0,35,,False
1538,4614,200.6086956521739,no_emotion,0.53,35,sad,False
1539,4617,200.7391304347826,no_emotion,0.54,35,sad,False
1540,4620,200.8695652173913,no_emotion,0.51,35,sad,False
1541,4623,201.0,no_emotion,0.5,35,sad,False
1542,4626,201.1304347826087,no_emotion,0.57,35,sad,False
1543,4629,201.2608695652174,no_emotion,0.0,35,,False
1544,4632,201.3913043478261,no_emotion,0.0,35,,False
1545,4635,201.5217391304348,no_emotion,0.0,35,,False
1546,4638,201.65217391304347,no_emotion,0.0,36,,False
1547,4641,201.7826086956522,no_emotion,0.0,36,,False
1548,4644,201.91304347826087,no_emotion,0.0,36,,False
1549,4647,202.0434782608696,no_emotion,0.0,36,,False
1550,4650,202.17391304347825,no_emotion,0.0,36,,False
1551,4653,202.30434782608697,no_emotion,0.0,36,,False
1552,4656,202.43478260869568,no_emotion,0.0,36,,False
1553,4659,202.56521739130437,no_emotion,0.0,36,,False
1554,4662,202.69565217391303,no_emotion,0.0,36,,False
1555,4665,202.82608695652172,no_emotion,0.0,36,,False
1556,4668,202.95652173913044,no_emotion,0.0,36,,False
1557,4671,203.08695652173915,no_emotion,0.0,36,,False
1558,4674,203.2173913043478,no_emotion,0.0,36,,False
1559,4677,203.34782608695653,no_emotion,0.0,36,,False
1560,4680,203.4782608695652,no_emotion,0.0,36,,False
1561,4683,203.6086956521739,no_emotion,0.0,36,,False
1562,4686,203.7391304347826,no_emotion,0.0,36,,False
1563,4689,203.8695652173913,no_emotion,0.0,36,,False
1564,4692,204.0,no_emotion,0.0,36,,False
1565,4695,204.1304347826087,no_emotion,0.0,36,,False
1566,4698,204.2608695652174,no_emotion,0.0,36,,False
1567,4701,204.3913043478261,no_emotion,0.0,36,,False
1568,4704,204.5217391304348,no_emotion,0.0,36,,False
1569,4707,204.65217391304347,no_emotion,0.0,36,,False
1570,4710,204.7826086956522,no_emotion,0.0,36,,False
1571,4713,204.91304347826087,no_emotion,0.0,36,,False
1572,4716,205.0434782608696,no_emotion,0.0,36,,False
1573,4719,205.17391304347825,no_emotion,0.0,36,,False
1574,4722,205.30434782608697,no_emotion,0.0,36,,False
1575,4725,205.43478260869568,no_emotion,0.0,36,,False
1576,4728,205.56521739130437,no_emotion,0.0,36,,False
1577,4731,205.69565217391303,no_emotion,0.0,36,,False
1578,4734,205.82608695652172,no_emotion,0.0,36,,False
1579,4737,205.95652173913044,no_emotion,0.0,36,,False
1580,4740,206.08695652173915,no_emotion,0.0,36,,False
1581,4743,206.2173913043478,no_emotion,0.0,36,,False
1582,4746,206.34782608695653,no_emotion,0.0,36,,False
1583,4749,206.4782608695652,no_emotion,0.0,36,,False
1584,4752,206.6086956521739,no_emotion,0.0,36,,False
1585,4755,206.7391304347826,no_emotion,0.0,36,,False
1586,4758,206.8695652173913,no_emotion,0.0,36,,False
1587,4761,207.0,no_emotion,0.0,36,,False
1588,4764,207.1304347826087,no_emotion,0.0,36,,False
1589,4767,207.2608695652174,no_emotion,0.0,36,,False
1590,4770,207.3913043478261,no_emotion,0.0,36,,False
1591,4773,207.5217391304348,no_emotion,0.0,36,,False
1592,4776,207.65217391304347,no_emotion,0.59,36,sad,False
1593,4779,207.7826086956522,no_emotion,0.0,36,,False
1594,4782,207.91304347826087,no_emotion,0.0,36,,False
1595,4785,208.0434782608696,no_emotion,0.0,36,,False
1596,4788,208.17391304347825,no_emotion,0.0,36,,False
1597,4791,208.30434782608697,no_emotion,0.0,36,,False
1598,4794,208.43478260869568,no_emotion,0.0,36,,False
1599,4797,208.56521739130437,no_emotion,0.0,36,,False
1600,4800,208.69565217391303,no_emotion,0.0,36,,False
1601,4803,208.82608695652172,no_emotion,0.0,36,,False
1602,4806,208.95652173913044,no_emotion,0.39,36,sad,False
1603,4809,209.08695652173915,no_emotion,0.0,36,,False
1604,4812,209.2173913043478,no_emotion,0.44,36,sad,False
1605,4815,209.34782608695653,no_emotion,0.0,36,,False
1606,4818,209.4782608695652,no_emotion,0.0,36,,False
1607,4821,209.6086956521739,no_emotion,0.0,36,,False
1608,4824,209.7391304347826,no_emotion,0.0,36,,False
1609,4827,209.8695652173913,no_emotion,0.0,36,,False
1610,4830,210.0,no_emotion,0.0,36,,False
1611,4833,210.1304347826087,no_emotion,0.0,36,,False
1612,4836,210.2608695652174,no_emotion,0.0,36,,False
1613,4839,210.3913043478261,no_emotion,0.0,36,,False
1614,4842,210.5217391304348,no_emotion,0.0,36,,False
1615,4845,210.65217391304347,no_emotion,0.0,36,,False
1616,4848,210.7826086956522,no_emotion,0.0,36,,False
1617,4851,210.91304347826087,no_emotion,0.0,36,,False
1618,4854,211.0434782608696,no_emotion,0.0,36,,False
1619,4857,211.17391304347825,no_emotion,0.0,36,,False
1620,4860,211.30434782608697,no_emotion,0.0,36,,False
1621,4863,211.43478260869568,no_emotion,0.0,36,,False
1622,4866,211.56521739130437,no_emotion,0.0,36,,False
1623,4869,211.69565217391303,no_emotion,0.0,36,,False
1624,4872,211.82608695652172,no_emotion,0.0,36,,False
1625,4875,211.95652173913044,no_emotion,0.0,36,,False
1626,4878,212.08695652173915,no_emotion,0.0,37,,False
1627,4881,212.2173913043478,no_emotion,0.0,37,,False
1628,4884,212.34782608695653,no_emotion,0.0,37,,False
1629,4887,212.4782608695652,no_emotion,0.0,37,,False
1630,4890,212.6086956521739,no_emotion,0.0,37,,False
1631,4893,212.7391304347826,no_emotion,0.0,37,,False
1632,4896,212.8695652173913,no_emotion,0.0,37,,False
1633,4899,213.0,no_emotion,0.0,37,,False
1634,4902,213.1304347826087,no_emotion,0.0,37,,False
1635,4905,213.2608695652174,no_emotion,0.0,37,,False
1636,4908,213.3913043478261,no_emotion,0.0,37,,False
1637,4911,213.5217391304348,no_emotion,0.0,37,,False
1638,4914,213.65217391304347,no_emotion,0.0,37,,False
1639,4917,213.7826086956522,no_emotion,0.0,37,,False
1640,4920,213.91304347826087,no_emotion,0.0,37,,False
1641,4923,214.0434782608696,no_emotion,0.57,37,sad,False
1642,4926,214.17391304347825,no_emotion,0.69,37,sad,False
1643,4929,214.30434782608697,no_emotion,0.72,37,sad,False
1644,4932,214.43478260869568,no_emotion,0.68,37,sad,False
1645,4935,214.56521739130437,no_emotion,0.65,37,sad,False
1646,4938,214.69565217391303,sad,0.8,37,sad,True
1647,4941,214.82608695652172,no_emotion,0.69,37,sad,False
1648,4944,214.95652173913044,no_emotion,0.72,37,sad,False
1649,4947,215.08695652173915,no_emotion,0.67,37,sad,False
1650,4950,215.2173913043478,no_emotion,0.64,37,sad,False
1651,4953,215.34782608695653,no_emotion,0.74,37,sad,False
1652,4956,215.4782608695652,no_emotion,0.7,37,sad,False
1653,4959,215.6086956521739,no_emotion,0.0,37,,False
1654,4962,215.7391304347826,no_emotion,0.76,37,sad,False
1655,4965,215.8695652173913,no_emotion,0.51,37,sad,False
1656,4968,216.0,no_emotion,0.0,37,,False
1657,4971,216.1304347826087,no_emotion,0.62,37,sad,False
1658,4974,216.2608695652174,no_emotion,0.0,37,,False
1659,4977,216.3913043478261,no_emotion,0.67,37,sad,False
1660,4980,216.5217391304348,no_emotion,0.0,37,,False
1661,4983,216.65217391304347,no_emotion,0.51,37,sad,False
1662,4986,216.7826086956522,no_emotion,0.0,37,,False
1663,4989,216.91304347826087,no_emotion,0.62,37,sad,False
1664,4992,217.0434782608696,no_emotion,0.68,37,sad,False
1665,4995,217.17391304347825,no_emotion,0.56,37,sad,False
1666,4998,217.30434782608697,no_emotion,0.0,37,,False
1667,5001,217.43478260869568,no_emotion,0.0,37,,False
1668,5004,217.56521739130437,no_emotion,0.66,37,sad,False
1669,5007,217.69565217391303,no_emotion,0.71,37,sad,False
1670,5010,217.82608695652172,no_emotion,0.66,37,sad,False
1671,5013,217.95652173913044,no_emotion,0.64,37,sad,False
1672,5016,218.08695652173915,no_emotion,0.0,37,,False
1673,5019,218.2173913043478,no_emotion,0.0,37,,False
1674,5022,218.34782608695653,no_emotion,0.37,37,neutral,False
1675,5025,218.4782608695652,no_emotion,0.0,37,,False
1676,5028,218.6086956521739,no_emotion,0.62,37,sad,False
1677,5031,218.7391304347826,no_emotion,0.59,37,sad,False
1678,5034,218.8695652173913,no_emotion,0.43,37,sad,False
1679,5037,219.0,no_emotion,0.0,37,,False
1680,5040,219.1304347826087,no_emotion,0.0,37,,False
1681,5043,219.2608695652174,no_emotion,0.45,37,sad,False
1682,5046,219.3913043478261,no_emotion,0.0,37,,False
1683,5049,219.5217391304348,no_emotion,0.43,37,sad,False
1684,5052,219.65217391304347,no_emotion,0.0,37,,False
1685,5055,219.7826086956522,no_emotion,0.55,37,sad,False
1686,5058,219.91304347826087,no_emotion,0.0,37,,False
